Name,Ticker,Sub-Industry,Industry,sales_2022,sales_2023,sales_2024,expenses_2022,expenses_2023,expenses_2024,other_income_2022,other_income_2023,other_income_2024,interest_2022,interest_2023,interest_2024,depreciation_2022,depreciation_2023,depreciation_2024,tax%_2022,tax%_2023,tax%_2024,div_payout%_2022,div_payout%_2023,div_payout%_2024,equity_capital_2022,equity_capital_2023,equity_capital_2024,reserves_2022,reserves_2023,reserves_2024,borrowings_2022,borrowings_2023,borrowings_2024,CL_2022,CL_2023,CL_2024,fixed_assets_2022,fixed_assets_2023,fixed_assets_2024,cwip_2022,cwip_2023,cwip_2024,investments_2022,investments_2023,investments_2024,other_assets_2022,other_assets_2023,other_assets_2024,cfo_2022,cfo_2023,cfo_2024,cfi_2022,cfi_2023,cfi_2024,cff_2022,cff_2023,cff_2024,MCap,Price,P/E,PromoterHold,About,MCap_category,EBIT_2024,EBIT_2023,EBIT_2022,operating_margin_24,operating_margin_23,operating_margin_22,avg_operating_margin,shares_outstanding,P/R,cash,CA_2024,CA_2023,CA_2022,Change_WC_24-23,Change_WC_23-22,Reinv_rate_24,Reinv_rate_23,Equity_2024,Equity_2023,Equity_2022,invested_capital_2024,invested_capital_2023,invested_capital_2022,ROC_2024,ROC_2023,ROC_2022,ROE,sales_to_capital_24-23,sales_to_capital_23-22,debt%_2024,debt%_2023,debt%_2022,avg_interest_coverage_ratio,DE,debt_ratio,EV,EV2EBITDA,EV2invested_capital,price2sales,EV2sales,sales_CAGR,Kd,Beta,Ke,WACC,asset_turnover,capex/revenue
MMTC Limited (BSE:513377),BSE:513377,Retail (Distributors),Industrials,11669.0,5527.0,371.0,11338.0,3634.0,165.0,-126.0,2000.0,368.0,225.0,122.0,1.0,5,5,4.0,355%,12%,4%,0%,0%,0%,150.0,150.0,150.0,-298.0,1262.0,1476.0,2626.0,203.0,159.0,2306.0,2064.0,1902.0,38.0,34.0,29.0,0.0,0.0,0.0,102.0,127.0,276.0,4643.0,3517.0,3382.0,0.0,754.0,-353.0,3.0,1959.0,198.0,-5.0,-2547.0,-43.0,9722.0,64.8,45.9,89.93,"Business Verticals Agro Products: The Co is an established supplier/buyer having over 3 decades of experience in the trade of wheat, rice, maize, sugar etc. [1] Fertilizers: It is engaged in import of finished, intermediate and raw fertilizers and handles about 3 to 4 million tonnes of fertilizers. [2] Metals & Industrial Raw Materials: Trading of non ferrous metals like copper, zinc etc and Industrial Raw Materials like Brown Fused Alumina, White Fused Alumina, Ferroalloys etc. [3] Minerals: Trading of Iron ore Fines & Lumps, Chrome Ore, Chrome Concentrate, Manganese Ore and other items. [4] Precious Metals: The Co is an authorized agency of the Government of India for import of gold, silver, platinum, palladium, rough diamonds, emeralds, rubies and other semi-precious stones. [5]",Mid,207.0,2015.0,556.0,0.5579514824797843,0.3645739098968699,0.04764761333447596,0.32339100190371006,150.03086419753086,26.204851752021565,769.4666666666667,3658.0,3644.0,4745.0,176.0,-859.0,1.8067632850241546,0.5459057071960298,1626.0,1412.0,-148.0,1785.0,1615.0,2478.0,0.12,1.2476780185758514,0.22437449556093625,0.09,-30.32941176470588,7.117033603707996,0.08907563025210084,0.1256965944272446,1.059725585149314,207.0,0.17,0.04,9111.533333333333,43.18,5.1,26.2,24.56,-82.0,9.21,1.2,16.212,15.588292436974788,0.10062381339842691,-0.5336927223719676
Adani Ports and Special Economic Zone Limited (NSEI:ADANIPORTS),NSEI:ADANIPORTS,Shipbuilding & Marine,Industrials,18951.0,21179.0,27382.0,7591.0,9905.0,11121.0,1832.0,327.0,671.0,2544.0,2363.0,2733.0,"3,099","3,425",3888.0,13%,2%,16%,22%,20%,16%,422.0,432.0,432.0,41399.0,44957.0,52346.0,47935.0,53434.0,49470.0,8572.0,13740.0,14751.0,62553.0,72224.0,75148.0,4023.0,6637.0,10936.0,3161.0,7432.0,4289.0,28591.0,26271.0,26627.0,10420.0,11900.0,15018.0,-5493.0,-16716.0,-6768.0,-586.0,-2734.0,-7800.0,233305.0,1079.0,22.8,65.89,"Business Verticals The Co.âs business verticals include a comprehensive network of ports & terminals (82% of total revenue), Logistics (8%), SEZ & Ports (6%) and Operations and Maintenance (4%). [1] The integrated service offered by the company has enabled it to forge an alliance with leading business and has evolved to be the market leader of the Indian port Industry. [2]",Large,18994.0,13637.0,13904.0,0.6936673727266087,0.6438925350583125,0.7336815999155717,0.6904138359001643,216.22335495829472,8.520378350741362,5432.6,41852.0,40340.0,35775.0,501.0,-603.0,-0.32994629883120985,-1.2700007332991128,52778.0,45389.0,41821.0,102248.0,98823.0,89756.0,0.19,0.13799419163555043,0.15490886403137394,0.2,1.811094890510949,0.24572626006396825,0.4838236444722635,0.5407040871052285,0.5340590044119613,6.9498719356019025,1.53,0.42,277342.4,12.12,2.71,8.52,10.13,20.0,9.36,1.0,14.76,12.147352319849777,0.23403418803418805,0.24716967350814403
Sical Logistics Limited (BSE:520086),BSE:520086,Shipbuilding & Marine,Industrials,229.0,-388.0,268.0,388.0,365.0,204.0,-120.0,-780.0,47.0,21.0,19.0,39.0,71,56,48.0,2%,1%,19%,0%,0%,0%,59.0,65.0,65.0,-989.0,-12.0,-37.0,1766.0,483.0,510.0,730.0,256.0,229.0,764.0,605.0,557.0,408.0,0.0,10.0,1.0,1.0,1.0,393.0,187.0,199.0,68.0,7.0,8.0,-55.0,70.0,-7.0,-36.0,-23.0,25.0,768.0,119.0,,90.0,"Business Overview: [1] [2] a) SLL is is a part of Coffee Day group and is an integrated end to end logistics solutions provider b) Company has investments in logistics related infrastructure and has expanded in various business segments viz. Mining, Port Logistics, Road and Rail Transport, Container Freight Station, Warehousing, Shipping. c) Additionally, Sical also provides offshore support services to the oil and gas industry. It owns and operates a cutter suction dredger. d) It handles 25+ million tons of bulk and over 0.5 million TEUS of container cargo annually. e) Sical helps in dry bulk, break bulk, project and over dimensional cargo f) Company provides total in-house expertise and infrastructure to meet end to end logistics solutions for various cargo including coal, iron ore, limestone, granite, containers and over dimensional cargo",Small,103.0,-734.0,-138.0,0.3843283582089552,1.8917525773195876,-0.6026200873362445,0.5578202827307662,6.453781512605042,2.8656716417910446,51.93333333333334,210.0,188.0,802.0,49.0,-140.0,0.4077669902912621,0.09536784741144415,28.0,53.0,-930.0,538.0,536.0,836.0,0.19,-1.3694029850746268,-0.16507177033492823,1.38,328.0,2.0566666666666666,0.9479553903345725,0.9011194029850746,2.11244019138756,2.641025641025641,22.77,0.66,1226.0666666666666,8.12,2.28,2.87,4.57,8.0,11.37,1.4,17.664,11.697568773234199,0.3494132985658409,0.026119402985074626
Allcargo Gati Limited (BSE:532345),BSE:532345,Transportation,Industrials,1514.0,1747.0,1744.0,1452.0,1653.0,1646.0,24.0,24.0,46.0,27.0,29.0,30.0,35,59,69.0,786%,306%,-677%,0%,0%,0%,25.0,26.0,26.0,535.0,589.0,609.0,324.0,321.0,386.0,347.0,349.0,302.0,673.0,685.0,714.0,1.0,1.0,4.0,10.0,0.0,0.0,547.0,600.0,606.0,-7.0,58.0,73.0,27.0,-16.0,52.0,-47.0,-39.0,-55.0,1028.0,70.4,,46.09,"Restructuring [1] In Dec,23, Allcargo Logistics Board and Allcargo Gati board approved merger for restructuring of businesses under Allcargo Limited and Allcargo Gati Limited (Formerly Gati Limited). As per the scheme, International Supply Chain (ISC) business will be demerged into a separate entity: Allcargo ECU Limited . This would include the Indian part of International Supply Chain business and international subsidiaries held under the ECU Worldwide NV. Express business and Contract Logistics business would come under the resulting entity Allcargo Logistics (post ISC demerger). Shareholders of Allcargo Gati will get 63 shares in the resulting Allcargo Logistics entity (post ISC demerger) for every 10 shares held in Allcargo Gati. The restucturing process is expected to be completed by FY25.",Small,128.0,123.0,89.0,0.07339449541284404,0.07040641099026904,0.058784676354029064,0.06752852758571405,14.602272727272727,0.5894495412844036,116.86666666666667,610.0,601.0,558.0,56.0,41.0,0.84375,0.2032520325203252,635.0,615.0,560.0,1021.0,936.0,884.0,0.13,0.13141025641025642,0.10067873303167421,0.07,-0.03529411764705882,4.480769230769231,0.3780607247796278,0.34294871794871795,0.3665158371040724,4.266666666666667,0.87,0.29,1297.1333333333332,6.58,1.27,0.59,0.74,7.0,9.959999999999999,1.4,17.664,14.75142017629775,1.3172205438066464,-0.02981651376146789
MEP Infrastructure Developers Limited (NSEI:MEP),NSEI:MEP,Transportation,Industrials,1220.0,1045.0,313.0,675.0,673.0,406.0,97.0,78.0,68.0,343.0,289.0,67.0,253,256,63.0,50%,31%,0%,0%,0%,0%,183.0,183.0,183.0,-79.0,-298.0,-650.0,2303.0,2097.0,414.0,2346.0,1723.0,3259.0,1265.0,1124.0,45.0,0.0,0.0,0.0,317.0,85.0,65.0,3171.0,2496.0,3097.0,547.0,306.0,378.0,-72.0,113.0,-16.0,-497.0,-415.0,-361.0,54.7,3.01,,28.22,"Business Overview: [1] [2] MEPIDL is the flagship entity of the MEP Group. It is an end-to-end road infrastructure company which focuses on serving central and state road authorities, for toll collection, construction, operation and maintenance of road infra in India. Company engages in short and long term contracts ranging from 1 to 16 years",Micro,-26.0,661.0,888.0,-0.08306709265175719,0.6325358851674641,0.7278688524590164,0.42577921499157445,18.17275747508306,0.17476038338658148,584.2666666666668,3162.0,2581.0,3488.0,-955.0,-284.0,37.34615384615385,-0.2586989409984871,-467.0,-115.0,104.0,-53.0,1982.0,2407.0,0.49,0.33350151362260344,0.3689239717490652,0.13,0.3597051597051597,0.4117647058823529,-7.811320754716981,1.0580221997981836,0.9567926879933527,-0.3880597014925373,-10.0,0.13,-115.56666666666678,-3.12,2.18,0.17,-0.37,-49.0,27.76,1.6,21.116,-30.782415094339655,0.09759900218272528,0.051118210862619806
Transport Corporation of India Limited (NSEI:TCI),NSEI:TCI,Transportation,Industrials,3303.0,3853.0,4143.0,2847.0,3357.0,3613.0,44.0,70.0,119.0,13.0,10.0,13.0,113,121,128.0,11%,12%,9%,11%,17%,16%,15.0,16.0,16.0,1415.0,1686.0,1988.0,96.0,92.0,194.0,301.0,307.0,304.0,801.0,791.0,862.0,7.0,26.0,109.0,193.0,286.0,543.0,826.0,998.0,988.0,368.0,361.0,299.0,-76.0,-193.0,-404.0,-258.0,-66.0,18.0,7922.0,1021.0,19.7,68.73,"Multimodal Logistics provider TCI has emerged as the pioneer in providing integrated multimodal logistics and supply chain solutions. It provides an array of end-to-end logistics and supply chain solutions in India and SAARC countries through multiple modes, including road, rail, and sea. [1]",Mid,543.0,506.0,469.0,0.13106444605358436,0.13132623929405657,0.14199212836815017,0.13479427123859702,7.759059745347698,1.9121409606565292,187.4666666666667,1640.0,1310.0,1026.0,333.0,278.0,-0.13075506445672191,0.16798418972332016,2004.0,1702.0,1430.0,2198.0,1794.0,1526.0,0.25,0.28205128205128205,0.3073394495412844,0.14,0.7178217821782178,2.0522388059701493,0.08826205641492266,0.05128205128205128,0.06290956749672345,41.76923076923077,0.12,0.08,7928.533333333333,11.82,3.61,1.91,1.91,12.0,9.21,1.2,16.212,15.59398908098271,1.6558752997601918,0.09751387883176442
California Software Company Limited (NSEI:CALSOFT),NSEI:CALSOFT,Computer Services,Information Technology,10.86,2.76,4.28,3.43,1.56,2.71,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.9,0.72,27.85%,26.67%,27.06%,0.00%,0.00%,0.00%,15.46,15.46,15.46,-0.98,-4.3,-3.67,4.9,6.79,8.73,6.82,7.12,1.38,4.42,3.53,2.81,0.0,0.0,0.0,3.11,0.0,0.0,18.67,21.54,19.09,-3.14,-1.46,-1.96,-0.04,0.0,0.0,3.2,1.47,1.95,77.4,12.6,125.0,35.73,"Business Overview: [1] a) Digital Business: Help clients apply digital technology to transform their products and customer experiences. b) Digital Operations: Help clients infuse their business processes with agility, intelligence, and automation. c) Digital Systems and Technology: Help clients build adaptive, cloud-enabled and secure technology platform needed to run a modern digital enterprise",Micro,1.5700000000000003,1.1999999999999997,7.43,0.3668224299065421,0.4347826086956521,0.6841620626151013,0.49525570040576516,6.142857142857143,18.08411214953271,3.953333333333333,19.09,21.54,21.78,3.2900000000000027,-0.5400000000000027,2.095541401273887,-0.45000000000000234,11.790000000000001,11.16,14.48,20.520000000000003,17.95,19.380000000000003,0.08,0.06685236768802227,0.38338493292053655,0.05,0.5914396887159526,5.664335664335651,0.425438596491228,0.3782729805013928,0.2528379772961816,inf,1.04,0.4,82.17666666666668,35.89,4.0,18.08,19.2,-37.0,9.21,1.6,21.116,16.050728070175442,0.1954337899543379,-0.0
Cyient Limited (BSE:532175),BSE:532175,Computer Services,Information Technology,4646.0,6051.0,7145.0,3717.0,5013.0,5844.0,112.0,35.0,-2.0,39.0,100.0,116.0,192,257,267.0,25%,24%,23%,51%,56%,49%,55.0,55.0,56.0,3061.0,3411.0,4203.0,573.0,1218.0,788.0,1072.0,1815.0,1883.0,1345.0,2825.0,2826.0,13.0,44.0,57.0,445.0,518.0,436.0,2959.0,3113.0,3609.0,634.0,554.0,726.0,-377.0,-1006.0,-537.0,-544.0,-109.0,-266.0,14644.0,1319.0,23.1,23.14,"World's Leading Outsourcing company ** Cyient is one among the world's top 30 outsourcing companies** [1] and operates through eight strategic business units: Aerospace & Defense; Transportation; Industrial, energy and natural resources; Semiconductor, Internet of things and Analytics; Medical and Healthcare; Utilities & Geospatial; Communications and Design-led-manufacturing (Cyient DLM). [2] Cyient DLMâs IPO was completed in July-2023 with proceeds of ~700 crore. [3] Cyient has its headquarters and development facilities in India and serves a global customer base through its subsidiaries and joint ventures in the USA, UK, Germany, Japan, Australia, Singapore, and India. [4]",Mid,1417.0,1138.0,968.0,0.19832050384884534,0.18806808791935217,0.20835126990959965,0.1982466205592657,11.10235026535254,2.0495451364590624,645.4000000000001,4102.0,3675.0,3417.0,359.0,-485.0,-0.12561750176429076,-1.3101933216168717,4259.0,3466.0,3116.0,5047.0,4684.0,3689.0,0.28,0.24295473953885569,0.2624017348875034,0.19,3.0137741046831956,1.4120603015075377,0.15613235585496335,0.2600341588385995,0.15532664678774735,12.21551724137931,0.36,0.11,14786.6,8.78,2.93,2.05,2.07,24.0,9.36,1.2,16.212,15.14218109768179,1.0313221709006928,0.07515745276417075
FCS Software Solutions Limited (NSEI:FCSSOFT),NSEI:FCSSOFT,Computer Services,Information Technology,35.419999999999995,37.449999999999996,27.180000000000003,28.88,29.33,29.31,0.8,2.54,-9.52,2.29,1.74,6.35,3.86,4.2,3.61,115.38%,33.49%,-0.33%,0.00%,0.00%,0.00%,170.96,170.96,170.96,176.93,187.87,257.6,21.81,18.61,0.0,9.18,11.94,27.71,200.56,196.56,226.55,2.16,0.0,0.0,143.92,155.61,66.5,32.24,37.21,163.22,4.38,2.27,15.06,0.69,2.06,9.11,-5.08,-4.94,-24.96,506.0,2.97,59.2,19.65,"Business Overview: [1] FCS SSL is an IT company offering a variety of IT and IT-enabled services such as software development, marketing, and support mainly for corporate entities in BPO, software development, e-learning, and related IT-enabled services. Additionally, it engages in leasing or letting out various types of immovable property, including IT infrastructure premises, to individuals or entities.",Small,4.220000000000004,9.859999999999998,8.829999999999995,0.15526122148638719,0.26328437917222963,0.24929418407679266,0.2226132615784698,170.37037037037035,18.616629874908018,15.511333333333335,229.72,192.82000000000002,178.32,21.129999999999967,11.740000000000038,7.16587677725117,1.3995943204868195,428.56000000000006,358.83000000000004,347.89,428.56000000000006,377.44000000000005,369.7,0.01,0.02612335735481135,0.023884230457127387,0.0,-0.20089984350547715,0.26227390180878346,0.0,0.04930584993641372,0.058993778739518526,0.664566929133859,0.03,0.0,490.4886666666667,62.64,1.14,18.62,18.05,-12.0,24.259999999999998,1.4,19.664,19.664,0.05956999145242949,-0.3351729212656364
HOV Services Limited (NSEI:HOVS),NSEI:HOVS,Computer Services,Information Technology,11.41,15.96,17.880000000000003,7.68,9.66,13.43,1.35,3.9,1.76,0.09,0.16,0.13,0.62,0.6,0.63,28.81%,17.51%,27.37%,0.00%,0.00%,0.00%,12.6,12.6,12.6,17.36,9.99,10.25,3.06,1.42,1.05,12.25,13.66,11.79,10.99,10.39,9.57,0.0,0.0,0.0,18.09,7.0,4.81,16.19,20.28,21.31,-0.11,2.19,-1.35,1.19,2.61,1.39,-2.09,-1.29,-0.5,77.9,61.9,25.8,50.41,"Business Overview: [1] Company operates as a hybrid between various investment portfolios and a diversified services corporation including data entry services, software development, support services",Micro,4.580000000000003,6.460000000000001,3.8200000000000003,0.25615212527964215,0.40476190476190477,0.33479404031551274,0.3319026901190199,1.2584814216478193,4.356823266219239,3.8520000000000003,26.119999999999997,27.28,34.28,0.7099999999999973,-8.41,0.45851528384279383,-0.8978328173374613,22.85,22.59,29.96,23.900000000000002,24.009999999999998,33.02,0.19,0.26905456059975014,0.11568746214415505,0.12,-17.454545454546125,-0.5049944506104327,0.043933054393305436,0.05914202415660142,0.0926711084191399,35.23076923076925,0.08,0.03,75.098,14.41,3.14,4.36,4.2,25.0,9.21,1.6,21.116,20.592933054393306,0.5009806668534604,-0.07774049217002235
Inspirisys Solutions Limited (NSEI:INSPIRISYS),NSEI:INSPIRISYS,Computer Services,Information Technology,347.0,358.0,482.0,345.0,343.0,459.0,5.0,-14.0,-8.0,8.0,8.0,11.0,5,6,5.0,15%,262%,58%,0%,0%,0%,40.0,40.0,40.0,-39.0,-48.0,-10.0,109.0,105.0,88.0,98.0,123.0,153.0,18.0,16.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,189.0,204.0,256.0,-12.0,18.0,29.0,3.0,2.0,-13.0,0.0,-11.0,1.0,386.0,98.9,28.9,69.95,"Business Overview: [1] ISL is an ISO 9001:2015, CMMI Level 5 Dev certified information technology services and consulting company. It offers solutions & services across Infrastructure, IoT, Enterprise Security & Risk Services, Cloud & Mobility and Product Engineering & Development to Industry Verticals like BFSI, Telecom, Government / PSU, Manufacturing, and Healthcare.  Company provides IT training through its subsidiary â Inspirisys Solutions IT Resources Limited",Micro,34.0,23.0,10.0,0.07053941908713693,0.06424581005586592,0.02881844380403458,0.05453455764901247,3.902932254802831,0.8008298755186722,43.26666666666667,257.0,204.0,189.0,23.0,-10.0,0.29411764705882354,-0.34782608695652173,30.0,-8.0,1.0,118.0,97.0,110.0,0.29,0.23711340206185566,0.09090909090909091,0.68,5.904761904761905,-0.8461538461538461,0.7457627118644068,1.0824742268041236,0.990909090909091,3.0909090909090913,-3.63,0.32,430.73333333333335,11.04,3.65,0.8,0.89,18.0,10.59,1.6,21.116,13.266101694915253,1.7785977859778597,0.026970954356846474
Mphasis Limited (BSE:526299),BSE:526299,Computer Services,Information Technology,12121.0,13960.0,13497.0,9844.0,11365.0,10857.0,160.0,162.0,218.0,74.0,97.0,161.0,291,325,410.0,25%,25%,25%,60%,58%,67%,188.0,188.0,189.0,6755.0,7746.0,8606.0,527.0,198.0,1544.0,3214.0,3373.0,3662.0,3774.0,4060.0,5533.0,11.0,32.0,61.0,1813.0,1753.0,3090.0,5087.0,5662.0,5316.0,1716.0,1462.0,2180.0,-271.0,196.0,-2496.0,-1389.0,-1440.0,77.0,54996.0,2898.0,33.4,40.23,"History [1] In June 2006, Electronic Data Systems Corporation acquired Mphasis, and later Electronic Data Systems Corporation (EDS) was acquired by Hewlett-Packard (HP), resulting in Mphasis becoming a 60.47% subsidiary of HP. However, in September 2016, global private equity major Blackstone Group acquired HPâs stake and they continue to be the promoters of the company.",Large,2801.0,2692.0,2351.0,0.20752759872564275,0.19283667621776504,0.19396089431565053,0.19810838975301945,18.977225672877847,4.074683262947322,1071.0,8467.0,7447.0,6911.0,731.0,377.0,-0.6301320956801142,0.21285289747399702,8795.0,7934.0,6943.0,10339.0,8132.0,7470.0,0.27,0.33103787506148546,0.3147255689424364,0.19,-0.20978704123244224,2.7779456193353473,0.1493374601025244,0.024348253812100346,0.07054886211512718,17.39751552795031,0.19,0.11,55469.0,17.27,5.37,4.07,4.11,6.0,9.21,1.0,14.76,13.931177096430991,0.9640714285714286,0.18492998444098688
Palred Technologies Limited (NSEI:PALREDTEC),NSEI:PALREDTEC,Computer Services,Information Technology,128.63,150.69,120.44999999999999,126.17,145.35,117.21,1.04,2.67,4.46,3.5,4.73,6.68,0.63,1.06,1.66,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.73,12.23,12.23,26.08,47.53,44.05,33.55,60.46,66.21,6.25,9.97,6.73,2.35,6.92,4.08,0.0,0.0,0.0,0.0,0.0,0.0,73.26,123.27,125.14,-3.22,-18.32,-2.43,-4.8,-24.82,0.21,7.45,43.33,2.63,90.0,73.9,,30.06,"Group Companies: [1] Company has 3 subsidiaries viz. a) Palred Electronics Pvt Ltd : The Groupâs main operating company, Palred Electronics Private Limited owns consumer electronics brand, pTron. It offers mobile & digital lifestyle products. b) Palred Technology Services Private Limited: PTS offers products through its brand Xmate that is exclusively available on Amazon. Xmate sells products like Bluetooth headsets, Bluetooth speakers, wired headsets, chargers and cables, Computer Accessories, Cameras, Camera Accessories, etc. The brand faced many challenges since FY21 because of high advertisement costs and competition from other big brands. It was not able to achieve the desired growth and continues to make losses. Hence, company has decided to exit the Xmate brand business c) Palred Retail Private Limited: PRP owns e-commerce website, ptron.in and www.LatestOne.com that specialize in selling of tech and mobile accessories such as Blue tooth speakers and headsets, cables, power banks, headsets, smart watches, fashion accessories, etc.",Micro,9.919999999999995,10.070000000000004,5.959999999999994,0.08235782482357822,0.06682593403676425,0.04633444764051927,0.06517273550028725,1.2178619756427604,0.7471980074719802,21.44466666666667,125.14,123.27,73.26,5.109999999999999,46.28999999999999,0.5362903225806454,2.1320754716981116,56.28,59.760000000000005,35.81,122.49,120.22,69.36,0.08,0.08376310098153389,0.0859284890426758,0.1,-13.321585903083728,0.4337396775462053,0.5405339211364193,0.5029113292297455,0.4837081891580161,1.4850299401197598,1.68,0.51,134.7653333333333,11.64,1.1,0.75,1.12,-3.0,16.04,1.6,21.116,18.372249816311534,0.9321312490326574,-0.0017434620174346202
Tech Mahindra Limited (NSEI:TECHM),NSEI:TECHM,Computer Services,Information Technology,45761.0,54255.0,52923.0,36626.0,45527.0,47489.0,1115.0,965.0,927.0,163.0,326.0,392.0,"1,520","1,957",1817.0,24%,25%,26%,47%,91%,150%,439.0,440.0,441.0,26447.0,27484.0,26228.0,2618.0,2740.0,2537.0,14911.0,15162.0,13943.0,14784.0,14932.0,13903.0,165.0,120.0,133.0,4884.0,3388.0,3238.0,24583.0,27388.0,25875.0,5285.0,5572.0,6376.0,480.0,-226.0,-1318.0,-4667.0,-5078.0,-4767.0,161137.0,1646.0,43.0,35.01,"Services Offerings The company offers a wide range of services e.g. infrastructure & cloud services, engineering services, application services, data analytics, network services, testing services, performance engineering, Security & risk management services, business process services, product engineering, consulting, etc. [1]",Large,5826.0,9054.0,9298.0,0.11008446233206734,0.16687862869781586,0.2031861191844584,0.16004973673811387,97.89611178614824,3.0447442510817604,5189.733333333334,29246.0,30896.0,29632.0,-431.0,1013.0,-0.30020597322348097,0.08692290700242987,26669.0,27924.0,26886.0,29206.0,30664.0,29504.0,0.2,0.29526480563527263,0.3151437093275488,0.11,0.9135802469135802,7.322413793103448,0.08686571252482367,0.08935559613879468,0.08873373101952278,14.862244897959181,0.14,0.06,158484.26666666666,20.74,5.43,3.04,2.99,8.0,9.21,1.0,14.76,14.277895295487228,1.2265174163943544,0.024904105965270297
Centum Electronics Limited (BSE:517544),BSE:517544,Electronics (General),Information Technology,728.0,930.0,1093.0,710.0,847.0,1005.0,-52.0,7.0,2.0,26.0,27.0,35.0,43,44,45.0,2%,45%,135%,-11%,53%,434%,13.0,13.0,13.0,191.0,198.0,190.0,320.0,308.0,226.0,396.0,551.0,634.0,239.0,220.0,238.0,12.0,28.0,10.0,7.0,10.0,8.0,661.0,812.0,806.0,103.0,71.0,214.0,-15.0,-10.0,-44.0,-81.0,-88.0,-145.0,2160.0,1670.0,,58.75,"Business Segments a) Engineering R&D (ER&D) Services (22% of Q2FY25 revenue): [1] The division specializes in designing and certifying electronic hardware, embedded software, and RF products, leveraging over 650 global design engineers for mission-critical applications.",Small,123.0,110.0,44.0,0.11253430924062215,0.11827956989247312,0.06043956043956044,0.0970844798575519,1.2934131736526946,1.9762122598353156,151.93333333333334,824.0,850.0,680.0,-109.0,15.0,-1.2439024390243902,0.045454545454545456,203.0,211.0,204.0,429.0,519.0,524.0,0.29,0.2119460500963391,0.08396946564885496,0.27,-1.8111111111111111,-40.4,0.5268065268065268,0.5934489402697495,0.6106870229007634,3.5142857142857142,1.84,0.21,2234.0666666666666,13.3,5.21,1.98,2.04,23.0,10.31,1.4,17.664,13.789864801864802,1.0291902071563088,0.04025617566331199
Zen Technologies Limited (BSE:533339),BSE:533339,Electronics (General),Information Technology,75.0,228.0,457.0,65.0,146.0,259.0,5.0,9.0,17.0,2.0,4.0,2.0,5,6,10.0,21%,30%,30%,40%,4%,7%,8.0,8.0,8.0,275.0,308.0,440.0,15.0,7.0,6.0,71.0,151.0,296.0,67.0,75.0,93.0,3.0,2.0,11.0,2.0,2.0,0.0,297.0,394.0,646.0,-44.0,116.0,13.0,-44.0,-4.0,-85.0,88.0,-22.0,-3.0,14373.0,1592.0,70.9,49.05,Product Portfolio [1] 1 Training Simulation Equipment: A leader in defence training solutions 2 Counter-Drone Solutions: Anti drone systems are used to detect or intercept unwanted drones and unmanned aerial vehicles (UAVs). System can detect and deactivate drones of any size within a 4-km radius. 3 Annual Maintenance Contract(AMC): A recurring revenue stream with exceptional profitability margins.,Mid,200.0,86.0,12.0,0.437636761487965,0.37719298245614036,0.16,0.3249432479813685,9.028266331658292,31.45076586433261,89.13333333333334,657.0,398.0,302.0,114.0,16.0,0.145,0.13953488372093023,448.0,316.0,283.0,454.0,323.0,298.0,0.44,0.26625386996904027,0.040268456375838924,0.3,1.748091603053435,6.12,0.013215859030837005,0.021671826625386997,0.050335570469798654,100.0,0.02,0.01,14289.866666666667,68.05,31.48,31.45,31.27,147.0,9.21,1.2,16.212,16.11946255506608,0.6093333333333333,0.18599562363238512
CG-VAK Software and Exports Limited (BSE:531489),BSE:531489,Software (System & Application),Information Technology,54.800000000000004,77.36999999999999,80.62,41.04,59.02,65.96,0.88,0.46,2.04,0.51,0.62,0.57,1.16,1.66,1.67,25.39%,25.89%,25.68%,5.59%,4.24%,5.47%,5.05,5.05,5.05,35.87,48.37,57.44,6.82,3.81,3.47,4.32,5.04,5.35,26.95,26.91,26.07,0.16,0.0,0.0,1.53,5.89,12.98,23.42,29.47,32.26,10.92,11.84,9.31,-12.93,-11.66,-0.87,1.44,-4.02,-1.33,166.0,329.0,21.4,53.87,"Business Overview: [1] [2] CGVSEL is an ISO 9001:2015 & ISO 27001:2013 certified software development company which provides software products and services. Company has delivered solutions in the areas like Cloud, Mobile, Social media, DevOps, Analytics and is also working on emerging technologies like AI, IoT",Micro,15.230000000000011,18.969999999999988,14.270000000000005,0.1889109402133467,0.24518547240532493,0.2604014598540147,0.23149929082422874,0.5045592705167173,2.0590424212354255,5.676666666666668,45.239999999999995,35.36,25.110000000000003,9.569999999999993,9.529999999999998,0.57124097176625,-0.11228255139694275,62.489999999999995,53.419999999999995,40.919999999999995,65.96,57.23,47.739999999999995,0.23,0.3314695089987767,0.2989107666527023,0.15,0.372279495990838,2.3782929399367734,0.052607640994542154,0.06657347544993884,0.14285714285714288,26.719298245614056,0.09,0.05,163.79333333333332,9.69,2.48,2.06,2.03,21.0,9.21,1.6,21.116,20.489653426318977,1.130556724162109,0.010791366906474819
