id,count,stock,url,date,author,snippet,,,
253,14,Adani Ports and Special Economic Zone Limited (NSEI:ADANIPORTS),https://twitter.com/sherl0ckai/status/1917217506000769032,45776.58389,sherl0ckai,"Adani Ports and Special Economic Zone Limited: Credit Rating Update 📈 (@Adaniports)

https://t.co/iVLhTIAxD9",,,
254,15,Adani Ports and Special Economic Zone Limited (NSEI:ADANIPORTS),https://twitter.com/grok/status/1916079901461143796,45773.4447,grok,"@tootihaddi @sagarikaghose @PMOIndia Mundra Port is owned by Adani Ports and Special Economic Zone Limited, part of the Adani Group, chaired by Gautam Adani. Gautam Adani and Prime Minister Narendra Modi share a close relationship, both from Gujarat, with",,,
255,16,Adani Ports and Special Economic Zone Limited (NSEI:ADANIPORTS),https://twitter.com/grok/status/1915826481055531379,45772.74539,grok,"@ali2021_mr @timesofindia Mundra Port is operated by Adani Ports and Special Economic Zone Limited (APSEZ), a subsidiary of the Adani Group. It’s India’s largest private port, handling major cargo like containers and coal. The query likely relates to ",,,
256,17,Adani Ports and Special Economic Zone Limited (NSEI:ADANIPORTS),https://twitter.com/sherl0ckai/status/1914741402182840774,45769.75115,sherl0ckai,"Adani Ports and Special Economic Zone Limited: Key Updates on Upcoming EGM 📅 (@Adaniports)

https://t.co/gwar3Ul7Tu",,,
257,18,Adani Ports and Special Economic Zone Limited (NSEI:ADANIPORTS),https://twitter.com/sherl0ckai/status/1914717411468624325,45769.68494,sherl0ckai,"Update on Adani Ports and Special Economic Zone Limited 📈 (@Adaniports)

https://t.co/l3Qr7sHFTb",,,
258,19,Adani Ports and Special Economic Zone Limited (NSEI:ADANIPORTS),https://twitter.com/kyodonewsprwire/status/1914130452220444979,45768.06524,kyodonewsprwire,"APSEZがオーストラリアのNQXT（年産5,000万トン）を買収、2030年までに年産10億トン達成へ加速【Adani Ports and Special Economic Zone Limited】
https://t.co/4QGwPLkz9A",,,
259,20,Adani Ports and Special Economic Zone Limited (NSEI:ADANIPORTS),https://twitter.com/kyodonewsprwire/status/1913146439380930973,45765.34988,kyodonewsprwire,"APSEZ acquires 50 MTPA capacity NQXT Australia, accelerating path to 1 billion tonnes p.a. by 2030【Adani Ports and Special Economic Zone Limited】
https://t.co/nV7TlBgOE8",,,
260,1,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/SanjDeep7/status/1922922621332525456,45792.327,SanjDeep7,"Respected #politicians and #citizens of India 🇮🇳, 

At present, the share price of Avenue Supermarts Limited stands at Rs 4,090. Avenue Supermarts Limited operates DMart, which sells #grocery items.

If #DMart were to close all its stores for any reason, what would happen to the… https://t.co/oud8hA4PsQ",,,
261,2,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/updates_trade/status/1922630816883962206,45791.52178,updates_trade,"Company: Avenue Supermarts Limited
Shilpa Kharat (-) SOLD 200.0 shares, value Rs. 7.9 lakhs (Rs. 3950.05 / share) through Market Sale.",,,
262,3,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/updates_trade/status/1920841501732421973,45786.58421,updates_trade,"Company: Avenue Supermarts Limited
Ignatius Navil Noronha (Director) SOLD 20000.0 shares, value Rs. 8.035 cr (Rs. 4017.27 / share) through Market Sale.",,,
263,4,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/updates_trade/status/1920479136436441397,45785.58427,updates_trade,"Company: Avenue Supermarts Limited
Soumil Kirit Shah (Immediate relative) SOLD 4500.0 shares, value Rs. 1.807 cr (Rs. 4015.0 / share) through Market Sale.",,,
264,5,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/equitybulls/status/1919756129950629985,45783.58916,equitybulls,"Avenue Supermarts Limited opens new store at Express Zone Mall, Malad East, Mumbai

https://t.co/9FZgh8FBf2",,,
265,6,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/latestly/status/1919245554162233660,45782.18023,latestly,"Dmart Share Price Today, May 05: Stocks Avenue Supermarts Limited Down by 2.83%, Check Latest Price on NSE and BSE
#Dmart #AvenueSupermarts #NSE #BSE",,,
266,7,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/equitybulls/status/1916844463147868657,45775.55448,equitybulls,"Avenue Supermarts Limited opens new store at Rewa

https://t.co/dkOEN0PKvV",,,
267,8,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/equitybulls/status/1916398910928785664,45774.32499,equitybulls,"Avenue Supermarts Limited opens new store at Mandya

https://t.co/kz4oRnqVtO",,,
268,9,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/BharatStockLive/status/1916086699014099115,45773.46345,BharatStockLive,"🚨 Big Update from Avenue Supermarts Limited (DMART)
✅ New store launched today at Mandya, Karnataka!
✅ Total DMART stores now: 417
✅ BSE Scrip Code: 540376
✅ NSE Symbol: DMART

📢 Stay tuned for more stock market updates!
#DMART #StockMarket #BharatStockUpdates #StockNews… https://t.co/7hjQ4Xi6f8",,,
269,10,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/_Investor_Feed_/status/1916081543459512528,45773.44922,_Investor_Feed_,"DMart Adds 417th Store with New Opening in Mandya, Karnataka 🏬 | MCap 2,84,601.36 Cr

- Avenue Supermarts Limited (DMart) has launched a new store in Mandya, Karnataka.
- The total DMart store count now stands at 417 as of April 26, 2025.

Disc: Information provided in this… https://t.co/55HdDTfz8n",,,
270,11,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/newsminut_es/status/1916080839881863568,45773.44728,newsminut_es,"📢 Update: Store Expansion
 Avenue Supermarts (DMART) Limited has opened a new store at Mandya, Karnataka today.
With this addition, the total number of stores now stands at 417.
Avenue Supermarts Limited",,,
271,12,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/scanx_trade/status/1915401860208328709,45771.57366,scanx_trade,"Avenue Supermarts Ltd (DMART)
on NSE: 4498.80 (-0.21%)

Avenue Supermarts (DMart) Sets Date for Q4 Financial Results Announcement

View: Neutral

Avenue Supermarts Limited, the company behind DMart retail chain, has scheduled a board meeting for May 3, 2025, to review and approve… https://t.co/NWZyquMy96",,,
272,13,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/grok/status/1911061299334942806,45759.596,grok,"@MukundPuyad @safiranand @AskPerplexity The chairman of DMart (Avenue Supermarts Limited) is Chandrashekhar Bhave. He has held the position since April 2024, replacing Ramesh Damani, as confirmed by recent corporate updates. There may be some confusion, a",,,
273,14,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/equitybulls/status/1910011045738926460,45756.69785,equitybulls,"Avenue Supermarts Limited opens new store at Kamrej, Surat

https://t.co/YqRRYLEKMF",,,
274,15,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/Muhammed_iq_bal/status/1907065447402606803,45748.56954,Muhammed_iq_bal,"📢 Company: Avenue Supermarts Limited (DMART)
▶️ Event: Opening of 3 new stores
▶️ Locations:

🔹 Mohali, S.A.S Nagar (Punjab)
🔹 GT World Mall, Bengaluru (Karnataka)
🔹 Sangamner, Ahmednagar (Maharashtra)

▶️ Total Stores: 415 as of March 31, 2025 https://t.co/E9MrjKGsrk",,,
275,16,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/deepika63379858/status/1906690136907096553,45747.53388,deepika63379858,"DMART ; Avenue Supermarts Limited opened 3 new stores in Solapur (Maharashtra), Hosapete (Karnataka), and Tadepalligudem (Andhra Pradesh), bringing the total store count to 402.",,,
276,17,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/EquiNews_India/status/1906327741986926692,45746.53387,EquiNews_India,"Avenue Supermarts Limited (DMart) has expanded its footprint by opening four new stores in Jagtial (Telangana), Malegaon, Nashik (Maharashtra), Khargone (Madhya Pradesh), and Kundrathur, Chennai (Tamil Nadu), bringing its total store count to 412 as of March 30, 2025.",,,
277,18,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/equitybulls/status/1905634271584551362,45744.62024,equitybulls,"Avenue Supermarts Limited opens 6 new stores

https://t.co/eNQAx4pval",,,
278,19,Avenue Supermarts Limited (NSEI:DMART),https://twitter.com/MaheshC97031382/status/1905468004760007077,45744.16144,MaheshC97031382,"#DMART ; Avenue Supermarts Limited opened 3 new stores in Solapur (Maharashtra), Hosapete (Karnataka), and Tadepalligudem (Andhra Pradesh), bringing the total store count to 402.
#stockmarketsindia 
#StockMarketNews 
#NSE #BSE",,,
279,1,Coal India Limited (NSEI:COALINDIA),https://twitter.com/BigMint_Co/status/1922890398894068100,45792.23809,BigMint_Co,"Key insights include:
▪️ Indonesian imports dropped 20% while South African coal saw a 30% surge
▪️Domestic coal production fell from March highs, but Coal India Limited maintains healthy pithead stocks of over 107 million tonnes
▪️Summer demand and the revised SHAKTI policy are…",,,
280,2,Coal India Limited (NSEI:COALINDIA),https://twitter.com/CoalIndiaHQ/status/1922838691162308754,45792.09541,CoalIndiaHQ,"OUR DIRECTOR (HR) DR. VINAY RANJAN SPEAKS ON COAL INDIA'S TRANSFORMATION FROM PERSONNEL TO HR MANAGEMENT

#CoalIndia #GoldenJubileeYear  

@kishanreddybjp| @satishdubeyy| @CoalMinistry|  @KishanreddyOfc| @PIB_Coal| @easterncoal| @BCCLofficial | @NCL_SINGRAULI | @CCLRanchi |… https://t.co/P9WopIUIrI",,,
281,3,Coal India Limited (NSEI:COALINDIA),https://twitter.com/CoalIndiaHQ/status/1922675217278902645,45791.64431,CoalIndiaHQ,"COAL INDIA INVESTORS’ MEET

We hosted an Investors’ Meet, at Mumbai to discuss our growth strategy, future projects, and sustainability efforts.

Our Director (Marketing), Shri Mukesh Choudhary, CIL along with Director (Finance), Shri Mukesh Agrawal, provided insights into our… https://t.co/KnbQt0FJIV",,,
282,4,Coal India Limited (NSEI:COALINDIA),https://twitter.com/CoalIndiaHQ/status/1922341071469879317,45790.72223,CoalIndiaHQ,"DIRECTOR (TECHNICAL) COAL INDIA VISITS WCL

Our Director (Technical), Shri Achyut Ghatak  visited the Wani and Chandrapur Areas of our subsidiary Western Coalfields Limited.

During his visit, Shri Ghatak inspected key operations including the Mungoli Opencast Mine, the FMC… https://t.co/jLlxNda0Za",,,
283,5,Coal India Limited (NSEI:COALINDIA),https://twitter.com/CoalIndiaHQ/status/1922268821144142082,45790.52286,CoalIndiaHQ,"OUR MEGA MINES THAT ACHIEVED AND EXCEEDED THEIR TARGETS FOR APRIL 2025

#Megamines #CoalIndia #GoldenJubileeYear 

@kishanreddybjp| @satishdubeyy| @CoalMinistry|  @KishanreddyOfc| @PIB_Coal| @easterncoal| @BCCLofficial | @NCL_SINGRAULI | @CCLRanchi | @cmpdil | @secl_cil| @TeamWCL… https://t.co/XHu5uUDngn",,,
284,6,Coal India Limited (NSEI:COALINDIA),https://twitter.com/CoalMinistry/status/1922208230173798706,45790.35566,CoalMinistry,"Bringing Healthcare to the Heart of Coalfield Communities!

Under its CSR initiatives, the Ministry of Coal—through subsidiaries of Coal India Limited (CIL)—is organizing regular multi-specialty medical camps to serve the healthcare needs of children, women, and residents in… https://t.co/4TOHQBbh0i",,,
285,7,Coal India Limited (NSEI:COALINDIA),https://twitter.com/CoalIndiaHQ/status/1922177305172181449,45790.27032,CoalIndiaHQ,"CONSUMERS’ MEET FOR THE STEEL SECTOR

Our subsidiary, Bharat Coking Coal Limited (BCCL), organized a Consumers’ Meet in Dhanbad for stakeholders and consumers from the steel sector. Shri Samiran Dutta, CMD, BCCL; Our Director (Marketing), Shri Mukesh Choudhary, along with senior… https://t.co/ye0t968kzW",,,
286,8,Coal India Limited (NSEI:COALINDIA),https://twitter.com/CoalIndiaHQ/status/1921914200764334099,45789.54429,CoalIndiaHQ,"CHAIRMAN, COAL INDIA INSPECTS GONDEGAON OCM

Our chairman, Shri P.M. Prasad, and Director (Business Development), Shri Debasish Nanda, inspected Gondegaon Open Cast Mine (OCM) of our subsidiary Western Coalfields Limited (WCL) in Maharashtra. He was accompanied by Shri Nilendu… https://t.co/GXGrSkuxzk",,,
287,9,Coal India Limited (NSEI:COALINDIA),https://twitter.com/CoalIndiaHQ/status/1921898213126418689,45789.50017,CoalIndiaHQ,"HEROES DON’T JUST WEAR CAPS …THEY ALSO WEAR SCRUBS

 #InternationalNursesDay #CoalIndia #GoldenJubileeYear 

@kishanreddybjp| @satishdubeyy| @CoalMinistry|  @KishanreddyOfc| @PIB_Coal| @MoHFW_INDIA @easterncoal| @BCCLofficial | @NCL_SINGRAULI | @CCLRanchi| @cmpdil | @secl_cil|… https://t.co/u4pHkwXvcO",,,
288,10,Coal India Limited (NSEI:COALINDIA),https://twitter.com/CoalIndiaHQ/status/1921479521389478254,45788.3448,CoalIndiaHQ,"...क्योंकि आपका परिवार आपका इंतजार कर रहा है

#SafetyFirst #CoalIndia #GoldenJubileeYear

https://t.co/qOCn79oHuJ 

@kishanreddybjp| @satishdubeyy| @CoalMinistry|  @KishanreddyOfc| @PIB_Coal| @easterncoal| @BCCLofficial | @NCL_SINGRAULI | @CCLRanchi | @cmpdil | @secl_cil|… https://t.co/7rsCVv1z4Y",,,
289,11,Coal India Limited (NSEI:COALINDIA),https://twitter.com/CoalIndiaHQ/status/1921395187122675715,45788.11209,CoalIndiaHQ,"HAPPY MOTHER’S DAY…
मॉं तुझे सलाम… https://t.co/YReAER7gOU",,,
290,12,Coal India Limited (NSEI:COALINDIA),https://twitter.com/CoalIndiaHQ/status/1921183723854156150,45787.52856,CoalIndiaHQ,"OUR CVO SHRI BRAJESH KUMAR TRIPATHY SPEAKS ON CYBER SECURITY

https://t.co/i4Hmjn81lr",,,
291,13,Coal India Limited (NSEI:COALINDIA),https://twitter.com/larson_brisa/status/1921129302344507521,45787.37839,larson_brisa,"Exciting collaboration!  Coal India Limited aims to deliver 4500 MW of renewable energy for green ammonia facilities, in line with India's net-zero goals.   https://t.co/S7H78BW2Dg",,,
292,14,Coal India Limited (NSEI:COALINDIA),https://twitter.com/CoalIndiaHQ/status/1921037414459388047,45787.12483,CoalIndiaHQ,"DISCOVER THE LARGEST MACHINE USED IN OUR COAL MINE…

#CoalIndia #GoldenJubileeYear

@kishanreddybjp| @satishdubeyy| @CoalMinistry|  @KishanreddyOfc| @PIB_Coal| @easterncoal| @BCCLofficial | @NCL_SINGRAULI | @CCLRanchi | @cmpdil | @secl_cil| @TeamWCL | @mahanadicoal https://t.co/X3heAgZuFJ",,,
293,15,Coal India Limited (NSEI:COALINDIA),https://twitter.com/kallanish/status/1920900299494985909,45786.74646,kallanish,"AM Green plans 4.5 GW renewable procurement deal in India

India’s green hydrogen and derivatives producer AM Green said Friday it’s working on a power purchase agreement with Coal India Limited (CIL) for renewable electricity.

Read more: https://t.co/olQESxczKU https://t.co/RVxZUXFKnt",,,
294,16,Coal India Limited (NSEI:COALINDIA),https://twitter.com/SouvikG40928403/status/1920872279589740952,45786.66914,SouvikG40928403,Coal India Limited to set up $3 billion worth clean renewable energy project.,,,
295,17,Coal India Limited (NSEI:COALINDIA),https://twitter.com/CoalIndiaHQ/status/1920829241861484710,45786.55038,CoalIndiaHQ,"RABINDRA JAYANTI CELEBRATIONS

Our Director (HR), Dr. Vinay Ranjan; Director (Business Development), Shri Debasish Nanda; Director (Finance), Shri Mukesh Agrawal; Director (Technical), Shri Achyut Ghatak; Chief Vigilance Officer, Shri Brajesh Kumar Tripathy; along with senior… https://t.co/gJOPF087mt",,,
296,18,Coal India Limited (NSEI:COALINDIA),https://twitter.com/BigMint_Co/status/1920828608186052734,45786.54863,BigMint_Co,"India: CIL reports stable FY'25 performance amid strategic diversification push

Coal India Limited (CIL) reported a 1% y-o-y growth in coal production in FY'25, with output reaching 781.05 million tonnes (mnt) from 773.65 mnt in FY'24. Offtake also grew 1% to 763.06 mnt from… https://t.co/qVfaKYFS61",,,
297,1,JSW Steel Limited (BSE:500228),https://twitter.com/sherl0ckai/status/1922662449871815030,45791.60907,sherl0ckai,"JSW Steel Limited Credit Rating Update 📈 (@jswsteel)

https://t.co/1ymrnoI9O1",,,
298,2,JSW Steel Limited (BSE:500228),https://twitter.com/lawbarandbench/status/1918212409631846424,45779.32929,lawbarandbench,[M/S JSW STEEL LIMITED Versus THE STATE OF GOA AND ORS.] https://t.co/rTZPMQm4Ew,,,
299,3,JSW Steel Limited (BSE:500228),https://twitter.com/StockMarketsTak/status/1914536434146345388,45769.18553,StockMarketsTak,"🚨 JSW Steel Limited's Italy arm signs Development Contract with the Italian Government.

#JSW #stockmarketsindia https://t.co/KRAFUgEpRl",,,
300,4,JSW Steel Limited (BSE:500228),https://twitter.com/sherl0ckai/status/1908182953420591499,45751.65328,sherl0ckai,"JSW Steel Limited Completes Full Redemption of US$400 Million Notes 💵✅ (@jswsteel)

https://t.co/DJnczfBWLf",,,
301,5,JSW Steel Limited (BSE:500228),https://twitter.com/sherl0ckai/status/1908179204560044112,45751.64293,sherl0ckai,"JSW Steel Limited Completes Full Redemption of Notes (@jswsteel)

https://t.co/1JoiV65QFa",,,
302,6,JSW Steel Limited (BSE:500228),https://twitter.com/updates_trade/status/1908051997829349455,45751.2919,updates_trade,"Company: JSW Steel Limited
JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c (Other) SOLD 437.0 shares, value Rs. 437.0 (Rs. 1.0 / share) through Off Market.",,,
303,7,JSW Steel Limited (BSE:500228),https://twitter.com/driemsdiploma/status/1907738832428048675,45750.42773,driemsdiploma,"🌟 Congratulations to our talented Mechanical Branch students batch 2022-25 for securing placements at JSW Steel Limited! 🎉🎯 Your hard work and dedication have paid off, and we are proud of your achievement! 
#DRIEMSPolytechnic #PlacementSuccess #MechanicalEngineering #JSW https://t.co/WUUk3TA4gR",,,
304,8,JSW Steel Limited (BSE:500228),https://twitter.com/EquiNews_India/status/1906312559583785430,45746.49197,EquiNews_India,"JSW Steel Limited has been declared the “Successful Bidder” by Bharat Coking Coal Limited (BCCL) for operating the 2 MTPA Dugda Coal Washery in Jharkhand for 25 years. 

BCCL will supply raw coking coal at a 2.35% premium over its notified price, while JSW Energy (Utkal) Limited…",,,
305,9,JSW Steel Limited (BSE:500228),https://twitter.com/sherl0ckai/status/1905906679600046466,45745.37196,sherl0ckai,"JSW Steel Limited Discloses PF Damages and Interest Payment 📉 (@jswsteel)

https://t.co/hOnPX0XOYK",,,
306,10,JSW Steel Limited (BSE:500228),https://twitter.com/sherl0ckai/status/1905577378929336378,45744.46325,sherl0ckai,"Update on JSW Steel Limited's Share Pledge Release 📈 (@jswsteel)

https://t.co/5f6SH1NT7W",,,
307,11,JSW Steel Limited (BSE:500228),https://twitter.com/SeraAI_legal/status/1905485009139761613,45744.20837,SeraAI_legal,"Read this interesting article on SeraAI: JSW Steel Limited v. Pratishtha Thakur Haritwal &amp; Ors.: Contempt of Court for Disobeying Resolution Plan Ruling

https://t.co/7SCC76DbTw

#SeraphicAdvisors #SeraAI #SupremeCourtOfIndia",,,
308,12,JSW Steel Limited (BSE:500228),https://twitter.com/indiratrade/status/1905451964458025106,45744.11718,indiratrade,"Buyback

Nava Limited
Nava Limited extinguished 72,00,000 equity shares post buyback. #EquityBuyback

Nava Limited
Nava Limited extinguished 72,00,000 equity shares via buyback. #EquityBuyback

JSW Steel Limited
JSW Steel tendered 22,26,36,000 shares at Rs 75.30, received Rs…",,,
309,13,JSW Steel Limited (BSE:500228),https://twitter.com/sherl0ckai/status/1905267749921980738,45743.60884,sherl0ckai,"JSW Steel Limited: Key Updates on Buyback Offer 📉💰 (@jswsteel)

https://t.co/CvoNre8MNL",,,
310,14,JSW Steel Limited (BSE:500228),https://twitter.com/CiteCase/status/1905216546416341409,45743.46755,CiteCase,"JSW Steel Limited vs Pratishtha Thakur Haritwal 2025 INSC 401 - IBC - Resolution Plan - Contempt
https://t.co/r3xAvEp9h1",,,
311,15,JSW Steel Limited (BSE:500228),https://twitter.com/updates_trade/status/1904858532832567715,45742.47962,updates_trade,"Company: JSW Steel Limited
JSW Steel Employees Welfare Trust ?  ESOP Plan 2016 A/c (Other) SOLD 2667.0 shares, value Rs. 28.119 lakhs (Rs. 1054.34 / share) through Market Sale.",,,
312,16,JSW Steel Limited (BSE:500228),https://twitter.com/wegro_app/status/1904782311050059951,45742.26928,wegro_app,"JSW Infrastructure Ltd. completed the acquisition of a slurry pipeline business from JSW Utkal Steel Limited, a subsidiary of JSW Steel Limited, for ₹1,617 Cr. 🤝. This acquisition, along with a 20-year take-or-pay agreement with JSW Steel Limited for iron ore slurry…",,,
313,17,JSW Steel Limited (BSE:500228),https://twitter.com/sherl0ckai/status/1904453365863686302,45741.36157,sherl0ckai,"JSW Steel Limited Announces Buy-Back of Shares 📈 (@jswsteel)

https://t.co/JmHeBN4Jwz",,,
314,1,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/cqnow_/status/1922913031518056757,45792.30054,cqnow_,"🟩 Asian Paints Limited: 

Asian Paints has seen its valuation increase significantly, with Reliance Industries' stake now worth ₹10,730 crore based on the last closing price.
https://t.co/bikGfdW4yq",,,
315,2,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/MitulBhavsar9/status/1920480983217778713,45785.58936,MitulBhavsar9,"▌Asian Paints Limited

#AsianPaints #AsianPaintsQ4 #AsianPaintsQ4Result
#Q4Results #Q4FY25 https://t.co/o9C2p0ppOu",,,
316,3,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/VROStocks/status/1920446711912345628,45785.49479,VROStocks,"Asian Paints Limited, Fourth Quarter Results FY25

➡️Revenue dipped 4% YoY to Rs 8,359 Cr.

➡️PAT fell 45% YoY due to higher expenses and exceptional items.

For much more on Asian Paints: https://t.co/sM8iqTS1JD

For more stock ideas and insights: https://t.co/Oxab7iPHPl… https://t.co/qxl9gXS3uy",,,
317,4,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/fundzbazar_b/status/1920444110281814442,45785.48762,fundzbazar_b,"Asian Paints Limited Q4FY25 Results.

🔗 Disclaimer: https://t.co/bIXRe8RR5s

#ASIANPAINT #asianpaints #AsianPaintsQ4Results #Q4Results #Q4FY25Results #QuarterlyResults #Resultupdate #FundzBazarBroking https://t.co/DD4OpFvSxo",,,
318,5,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/mystockedge/status/1920436014176481516,45785.46528,mystockedge,"Asian Paints Limited reported total revenue of Rs 8,458.76 crores, down by 5.14% (YoY) &amp; profit of Rs 700.83 crores, down by 45% (YoY) in Q4 FY 2025
#SEnews #AsianPaints

To view this stock in StockEdge click here
https://t.co/VHxeuh17eD",,,
319,6,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/sherl0ckai/status/1920412212805476776,45785.39959,sherl0ckai,"Asian Paints Limited: Financial Results for FY'25 📉 (@asianpaints)

https://t.co/YBg1f9j4Fx",,,
320,7,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/sherl0ckai/status/1920408957296009336,45785.39061,sherl0ckai,"Quarterly Financial Report for Asian Paints Limited (@asianpaints)

https://t.co/6CrYGIRs0i",,,
321,8,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/sherl0ckai/status/1920404752120029234,45785.379,sherl0ckai,"Asian Paints Limited: Key Financial Highlights for FY'25 📉 (@asianpaints)

https://t.co/VhMWQD6EGt",,,
322,9,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/globsyn/status/1918251743944622276,45779.43784,globsyn,"We feel proud to witness proud parents celebrating their child's transition into esteemed organizations like A.K. Capital Services Limited, Adani Wilmar Limited, Asian Paints Limited, Axis Bank, and Piramal Pharma Limited, marking the beginning of a promising career. 🎉🏢✨👏 https://t.co/ZMuTKN9rg7",,,
323,10,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/KS90782750/status/1905601007247143237,45744.52846,KS90782750,"Asian Paints Limited has approved an additional capital expenditure of ₹690 crore for its upcoming manufacturing facility in Dahej, Gujarat. 
https://t.co/LzeaSzs6Vj",,,
324,11,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/indiratrade/status/1905455002598211810,45744.12556,indiratrade,"Daily Market Update #indirasecurities
Capacity Expansion or New Ventures

1. Asian Paints Limited
Approved Rs. 690 crores for VAE &amp; VAM facility; total investment now at Rs. 3,250 crores. #AsianPaintsExpansion

2. Bharat Agri Feat &amp; Realty Ltd.
Successfully completed the…",,,
325,12,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/lakshmishaks/status/1905288842724475271,45743.66705,lakshmishaks,"Asian Paints Limited on Thursday (March 27) said it has approved an additional capital expenditure of ₹690 crore for its upcoming manufacturing facility in Dahej, Gujarat.

#MakeinIndia 
https://t.co/c6Gwc3DEOQ",,,
326,13,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/lakshmishaks/status/1905285297522328062,45743.65727,lakshmishaks,"Asian Paints Limited on Thursday (March 27) said it has approved an additional capital expenditure of ₹690 crore for its upcoming manufacturing facility in Dahej, Gujarat.

#MakeinIndia 
https://t.co/c6Gwc3D6Zi",,,
327,14,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/sherl0ckai/status/1905194528501559621,45743.40679,sherl0ckai,"Key Management Changes at Asian Paints Limited 📈 (@asianpaints)

https://t.co/t7rLzjJSS1",,,
328,15,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/sherl0ckai/status/1905144132336853006,45743.26772,sherl0ckai,"Update on Asian Paints Limited: Resignation of Non-Executive Director (@asianpaints)

https://t.co/BEKr67wA7S",,,
329,16,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/sherl0ckai/status/1902986195178754133,45737.31295,sherl0ckai,"Update on Asian Paints Limited: Share Encumbrance Disclosure 📊 (@asianpaints)

https://t.co/LwEGAKPwIq",,,
330,17,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/indiratrade/status/1902912371074666868,45737.10924,indiratrade,"Daily Market Update #Indirasecurities
Acquisitions

Asian Paints Limited
Completed sale of Indonesia units for SGD 6.8 Mn (~Rs. 44 crores) on 20th March 2025. #AcquisitionNews

Hero MotoCorp Ltd.
Invested up to Rs. 525 crore in Euler Motors, strengthening its position in the…",,,
331,18,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/scoutquest/status/1902786252526731282,45736.76122,scoutquest,"#ASIANPAINT | 📌 Asian Paints Limited has sold its entire stake in PT Asian Paints Indonesia and PT Asian Paints Color Indonesia for SGD 6.8 Mn (~Rs. 44 crores). These subsidiaries are no longer part of Asian Paints as of 20th March 2025.

Details: https://t.co/aJg8waGs1g

⚡ AI…",,,
332,19,Asian Paints Limited (NSEI:ASIANPAINT),https://twitter.com/sherl0ckai/status/1902672902488777072,45736.44843,sherl0ckai,"Asian Paints Limited: Recent Share Encumbrance Update 📈 (@asianpaints)

https://t.co/pj2niJibC9",,,
333,1,Adani Power Limited (NSEI:ADANIPOWER),https://twitter.com/FinQ_India/status/1921903497147981862,45789.51476,FinQ_India,"Adani Power Limited received a Letter of Award from Uttar Pradesh Power Corporation Limited (UPPCL) for the supply of 1,500 MW of power for 25 years. The power will come from a new 2x800MW (1600 MW) thermal power project in Uttar Pradesh.

#adanipower",,,
334,2,Adani Power Limited (NSEI:ADANIPOWER),https://twitter.com/500Stocksfor/status/1921756305842397224,45789.10859,500Stocksfor,"stock market updates 2

Adani Power Limited : Company has received a Letter of Award (“LOA”) from Uttar Pradesh Power Corporation Limited (“UPPCL”) for procurement of 1,500 MW from a new thermal power project of 2x800MW (1600 MW) installed capacity situated in the State of Uttar…",,,
335,3,Adani Power Limited (NSEI:ADANIPOWER),https://twitter.com/TOILucknow/status/1921266350749634979,45787.75657,TOILucknow,"Adani Power Limited, India’s largest private sector thermal power generator, has emerged as the winning bidder to supply 1,500 MW of thermal power to Uttar Pradesh.",,,
